j ratio accept a b
0 4.81575922405e-37 False 0.0 1.0
1 1.84538568573e+64 True 0.04845305489634669 1.0302253439255271
2 9.99948926019e+55 True 0.07924962880575077 0.9855390240104632
3 6.28947086695e+87 True 0.15713741744603119 1.0041410013603294
4 507689162593.0 True 0.17704946687079082 1.03041507312742
5 2.67068273201e-19 False 0.17704946687079082 1.03041507312742
6 3.49509828153e-30 False 0.17704946687079082 1.03041507312742
7 2.55061321558e-12 False 0.17704946687079082 1.03041507312742
8 3.96612266329e-27 False 0.17704946687079082 1.03041507312742
9 0.0124761807552 False 0.17704946687079082 1.03041507312742
10 1.7235356173e-39 False 0.17704946687079082 1.03041507312742
11 5.16434902984e+24 True 0.1985725102504607 1.0184579679972932
12 1.26995935397e+18 True 0.2204631023861288 1.0220405726548059
13 3.49794221122e-32 False 0.2204631023861288 1.0220405726548059
14 2.28304051736e-16 False 0.2204631023861288 1.0220405726548059
15 1.51288771718e-10 False 0.2204631023861288 1.0220405726548059
16 68.7386365659 True 0.21003173740225778 0.989365424273263
17 0.000148128148705 False 0.21003173740225778 0.989365424273263
18 5794363.32143 True 0.23266358082090516 1.0261826887067933
19 311323434816.0 True 0.24548122504234865 1.0220769253118491
20 2.19531836002e-24 False 0.24548122504234865 1.0220769253118491
21 1.33196287217e+45 True 0.2826415278300963 0.9650384594533286
22 25.0525020757 True 0.26261025647419806 0.9108019759954316
23 8.09310170283e-17 False 0.26261025647419806 0.9108019759954316
24 4.58217055444e-28 False 0.26261025647419806 0.9108019759954316
25 4.14078675999e+21 True 0.3140589308326898 0.9509791196787707
26 1.89769635595e-10 False 0.3140589308326898 0.9509791196787707
27 4.32901688793e-37 False 0.3140589308326898 0.9509791196787707
28 11172291.0493 True 0.3391123161212572 0.9684701905422775
29 3.44891924096e-05 False 0.3391123161212572 0.9684701905422775
30 5.54567427231e+31 True 0.3754650729925986 0.9112312681181454
31 3.04600579786e+15 True 0.40126009802125856 0.8824639293461496
32 5.56030077401e+13 True 0.40733849931029414 0.8293424179068449
33 4.84396454067e+13 True 0.41755296985785356 0.764906084489001
34 0.00330964634936 False 0.41755296985785356 0.764906084489001
35 653.146957092 True 0.43269359358025106 0.7672445047720575
36 5.08201976532e-11 False 0.43269359358025106 0.7672445047720575
37 0.00183716335113 False 0.43269359358025106 0.7672445047720575
38 35814062583.3 True 0.43170461388053316 0.6501647943088871
39 845.803113787 True 0.44324775349057566 0.6096843383439912
40 2778.02564334 True 0.47868604430295075 0.5614101256716185
41 0.941620418853 True 0.5000372557786603 0.5438721861062865
42 6.52065713654e-07 False 0.5000372557786603 0.5438721861062865
43 0.0228227340542 False 0.5000372557786603 0.5438721861062865
44 1.55629669411 True 0.5160012096158391 0.5567621163088622
45 0.0100311415706 False 0.5160012096158391 0.5567621163088622
46 0.0270081436494 False 0.5160012096158391 0.5567621163088622
47 2.79840811414e-05 False 0.5160012096158391 0.5567621163088622
48 4.16190490055e-16 False 0.5160012096158391 0.5567621163088622
49 6.94457475686 True 0.5082936596195948 0.5738410126637534
50 0.00560171436276 False 0.5082936596195948 0.5738410126637534
51 0.858504430608 True 0.515218129138699 0.5969333090099714
52 0.00116200448011 False 0.515218129138699 0.5969333090099714
53 2.64362174904e-14 False 0.515218129138699 0.5969333090099714
54 0.508580492538 False 0.515218129138699 0.5969333090099714
55 0.727878924408 False 0.515218129138699 0.5969333090099714
56 0.000297476163728 False 0.515218129138699 0.5969333090099714
57 0.765354167627 True 0.48038101598546545 0.5855815398828202
58 0.347417158571 False 0.48038101598546545 0.5855815398828202
59 4.56187183722e-11 False 0.48038101598546545 0.5855815398828202
60 0.206671325866 True 0.5084407506542077 0.5490555697735625
61 0.0335656710477 False 0.5084407506542077 0.5490555697735625
62 4.58854068211e-06 False 0.5084407506542077 0.5490555697735625
63 6.19567823923e-10 False 0.5084407506542077 0.5490555697735625
64 5.88138717654e-07 False 0.5084407506542077 0.5490555697735625
65 18.0977371312 True 0.5033231167852574 0.603652377828904
66 0.000180761672623 False 0.5033231167852574 0.603652377828904
67 1.01420543506 True 0.50368363960946 0.5972704803627688
68 0.0370203710539 False 0.50368363960946 0.5972704803627688
69 0.00120647379814 False 0.50368363960946 0.5972704803627688
70 0.149871952444 False 0.50368363960946 0.5972704803627688
71 1.32937965808e-08 False 0.50368363960946 0.5972704803627688
72 0.147070107236 False 0.50368363960946 0.5972704803627688
73 6.98850048762e-09 False 0.50368363960946 0.5972704803627688
74 0.0285890070239 False 0.50368363960946 0.5972704803627688
75 0.169275037692 False 0.50368363960946 0.5972704803627688
76 1.13395738964e-08 False 0.50368363960946 0.5972704803627688
77 0.000935204316386 False 0.50368363960946 0.5972704803627688
78 0.124009022826 False 0.50368363960946 0.5972704803627688
79 2.20234783062e-09 False 0.50368363960946 0.5972704803627688
80 0.000267193138402 False 0.50368363960946 0.5972704803627688
81 1.50341381552e-05 False 0.50368363960946 0.5972704803627688
82 0.000106224841922 False 0.50368363960946 0.5972704803627688
83 0.00773365409025 False 0.50368363960946 0.5972704803627688
84 0.00401195132294 False 0.50368363960946 0.5972704803627688
85 0.000671349894063 False 0.50368363960946 0.5972704803627688
86 2.3605008549e-09 False 0.50368363960946 0.5972704803627688
87 6.76919234002e-11 False 0.50368363960946 0.5972704803627688
88 7.93847076176e-09 False 0.50368363960946 0.5972704803627688
89 0.000110737547863 False 0.50368363960946 0.5972704803627688
90 0.216450449697 False 0.50368363960946 0.5972704803627688
91 2.19988086947e-05 False 0.50368363960946 0.5972704803627688
92 0.0885946262327 False 0.50368363960946 0.5972704803627688
93 0.00037726939957 False 0.50368363960946 0.5972704803627688
94 1.07742581804 True 0.5008593918203387 0.6041489407643974
95 4.30997683438e-07 False 0.5008593918203387 0.6041489407643974
96 0.603948333011 False 0.5008593918203387 0.6041489407643974
97 0.222712675939 False 0.5008593918203387 0.6041489407643974
98 0.155644256217 False 0.5008593918203387 0.6041489407643974
99 0.762116999855 True 0.5066830946822897 0.593361594537316
100 0.0163082050255 False 0.5066830946822897 0.593361594537316
101 0.00824145685395 False 0.5066830946822897 0.593361594537316
102 1.81315756399e-06 False 0.5066830946822897 0.593361594537316
103 0.156021769154 False 0.5066830946822897 0.593361594537316
104 0.109379357558 False 0.5066830946822897 0.593361594537316
105 0.00159880529282 False 0.5066830946822897 0.593361594537316
106 0.169525262105 False 0.5066830946822897 0.593361594537316
107 0.000481349826942 False 0.5066830946822897 0.593361594537316
108 0.00932245228223 False 0.5066830946822897 0.593361594537316
109 0.000247235030109 False 0.5066830946822897 0.593361594537316
110 1.25562513022e-09 False 0.5066830946822897 0.593361594537316
111 0.000344756068117 False 0.5066830946822897 0.593361594537316
112 0.0108825575629 False 0.5066830946822897 0.593361594537316
113 0.484442462548 False 0.5066830946822897 0.593361594537316
114 0.0583685867149 False 0.5066830946822897 0.593361594537316
115 0.0422615128871 False 0.5066830946822897 0.593361594537316
116 4.27891164149e-07 False 0.5066830946822897 0.593361594537316
117 0.018119774926 False 0.5066830946822897 0.593361594537316
118 0.0288853105792 False 0.5066830946822897 0.593361594537316
119 0.231519584441 False 0.5066830946822897 0.593361594537316
120 0.000219396922813 False 0.5066830946822897 0.593361594537316
121 0.0287436517637 False 0.5066830946822897 0.593361594537316
122 0.000395202982754 False 0.5066830946822897 0.593361594537316
123 0.168219063761 False 0.5066830946822897 0.593361594537316
124 0.0824763717896 False 0.5066830946822897 0.593361594537316
125 0.185110703796 False 0.5066830946822897 0.593361594537316
126 0.00516791885787 False 0.5066830946822897 0.593361594537316
127 0.00586248377072 False 0.5066830946822897 0.593361594537316
128 1.1997711204 True 0.5039792326960186 0.599319897224134
129 0.125411279933 False 0.5039792326960186 0.599319897224134
130 1.51929961994e-06 False 0.5039792326960186 0.599319897224134
131 4.83481427822e-10 False 0.5039792326960186 0.599319897224134
132 0.575658349522 False 0.5039792326960186 0.599319897224134
133 0.150292126774 False 0.5039792326960186 0.599319897224134
134 0.000201029575513 False 0.5039792326960186 0.599319897224134
