j ratio accept a b
0 300.645125583 True 0.29689709571287765 0.21131467107487234
1 15352.716962 True 0.29250639530049866 0.22958941861835386
2 96.9718087075 True 0.28857127206377203 0.24224341267772767
3 5.87823149073e-32 False 0.28857127206377203 0.24224341267772767
4 1.24487212953e-49 False 0.28857127206377203 0.24224341267772767
5 472636129.214 True 0.29173544079334296 0.2582941179527274
6 6.51034610384e-14 False 0.29173544079334296 0.2582941179527274
7 3.61556054144e-14 False 0.29173544079334296 0.2582941179527274
8 366177426262.0 True 0.28538093025557276 0.30462751826924794
9 15198.3097448 True 0.2777880731916378 0.3365562801615849
10 1.64888134741e-35 False 0.2777880731916378 0.3365562801615849
11 4.39297786302e+34 True 0.32938145946678205 0.32880536548750083
12 88009910856.9 True 0.30950807929480806 0.4214753767428855
13 98916721160.9 True 0.3220093163666352 0.4350425406437187
14 2.73442238944e-20 False 0.3220093163666352 0.4350425406437187
15 9.35886858193e-45 False 0.3220093163666352 0.4350425406437187
16 7.66226254359e+21 True 0.3567494710473335 0.44567910219549906
17 4.13288161906e-20 False 0.3567494710473335 0.44567910219549906
18 4.1623679355 True 0.3582624166243347 0.44484791896678705
19 1.41657874187e-09 False 0.3582624166243347 0.44484791896678705
20 8.22543969917e-13 False 0.3582624166243347 0.44484791896678705
21 812713.178746 True 0.3601120055977511 0.4746963061204673
22 46880690136.3 True 0.38529336584110685 0.4700920446317728
23 1.60643108807e-23 False 0.38529336584110685 0.4700920446317728
24 2.15751492822e+16 True 0.40757991587499376 0.5428022971690293
25 4.12739833379e-13 False 0.40757991587499376 0.5428022971690293
26 6.82132377144e-12 False 0.40757991587499376 0.5428022971690293
27 29.8262787503 True 0.41397343088614463 0.5364869939237827
28 2.59210900267e+12 True 0.46621303202640835 0.5639765117869692
29 0.000117667825653 False 0.46621303202640835 0.5639765117869692
30 1.64264356376 True 0.49366572017444194 0.5320579032895493
31 118.529917299 True 0.4947858198288576 0.5789137428357853
32 5.11438121304e-06 False 0.4947858198288576 0.5789137428357853
33 0.0438089444534 False 0.4947858198288576 0.5789137428357853
34 0.214329116107 False 0.4947858198288576 0.5789137428357853
35 8.28804808493e-08 False 0.4947858198288576 0.5789137428357853
36 9.1547547212e-05 False 0.4947858198288576 0.5789137428357853
37 0.0370911762747 False 0.4947858198288576 0.5789137428357853
38 1.72073556364e-06 False 0.4947858198288576 0.5789137428357853
39 1.06068711992 True 0.506978068287852 0.5866883375746137
40 8.80121811311e-11 False 0.506978068287852 0.5866883375746137
41 6.86776021119e-05 False 0.506978068287852 0.5866883375746137
42 2.40756554047e-08 False 0.506978068287852 0.5866883375746137
43 0.495867711277 False 0.506978068287852 0.5866883375746137
44 0.076264030281 False 0.506978068287852 0.5866883375746137
45 1.88588732096e-06 False 0.506978068287852 0.5866883375746137
46 0.883282551362 True 0.5093781412627043 0.6040574712872291
47 0.100840865634 False 0.5093781412627043 0.6040574712872291
48 1.29127825179e-05 False 0.5093781412627043 0.6040574712872291
49 0.000628199621904 False 0.5093781412627043 0.6040574712872291
50 0.000664568140429 False 0.5093781412627043 0.6040574712872291
51 6.12804256142e-07 False 0.5093781412627043 0.6040574712872291
52 0.00291215859877 False 0.5093781412627043 0.6040574712872291
53 0.0396160468741 False 0.5093781412627043 0.6040574712872291
54 0.136210685198 False 0.5093781412627043 0.6040574712872291
55 1.01617376661e-08 False 0.5093781412627043 0.6040574712872291
56 1.15388319382e-08 False 0.5093781412627043 0.6040574712872291
57 0.00888744113582 False 0.5093781412627043 0.6040574712872291
58 2.66456065173e-10 False 0.5093781412627043 0.6040574712872291
59 0.66296475465 True 0.4890884003979931 0.6273352406144315
60 5.31953817052e-15 False 0.4890884003979931 0.6273352406144315
