j ratio accept a b
387 6.96676725952e-14 False 0.49094373312552375 0.642593099179948
388 0.00762666814012 False 0.49094373312552375 0.642593099179948
389 2.24209399884e-14 False 0.49094373312552375 0.642593099179948
390 4.18778447515e-11 False 0.49094373312552375 0.642593099179948
391 1.93782767706 True 0.5147233183583803 0.579852216087942
392 6.29649612489e-05 False 0.5147233183583803 0.579852216087942
393 4.35387403298e-06 False 0.5147233183583803 0.579852216087942
394 1.50899269092 True 0.48153757697745714 0.597029062338287
395 1.38802938047e-07 False 0.48153757697745714 0.597029062338287
396 5.41492263871e-14 False 0.48153757697745714 0.597029062338287
397 2.68300778178e-07 False 0.48153757697745714 0.597029062338287
398 0.0177816809038 False 0.48153757697745714 0.597029062338287
399 4.24761351769e-13 False 0.48153757697745714 0.597029062338287
400 8.69691765881e-07 False 0.48153757697745714 0.597029062338287
401 0.000326813624873 False 0.48153757697745714 0.597029062338287
402 0.000197297663973 False 0.48153757697745714 0.597029062338287
403 6.54785584528e-43 False 0.48153757697745714 0.597029062338287
404 1.16354443793e-11 False 0.48153757697745714 0.597029062338287
405 0.321508839798 False 0.48153757697745714 0.597029062338287
406 4.34769949748e-31 False 0.48153757697745714 0.597029062338287
407 0.122435690147 False 0.48153757697745714 0.597029062338287
408 1.08523641768e-13 False 0.48153757697745714 0.597029062338287
409 0.00183101051721 False 0.48153757697745714 0.597029062338287
410 5.82426766376e-09 False 0.48153757697745714 0.597029062338287
411 4.97034903078e-28 False 0.48153757697745714 0.597029062338287
412 0.00437325907355 False 0.48153757697745714 0.597029062338287
413 0.00171945634798 False 0.48153757697745714 0.597029062338287
414 8.42705012307e-54 False 0.48153757697745714 0.597029062338287
415 0.972133495722 True 0.48300254811150956 0.6176663400149687
416 2.00581408458e-05 False 0.48300254811150956 0.6176663400149687
417 1.29359213491e-05 False 0.48300254811150956 0.6176663400149687
418 1.74188050666e-30 False 0.48300254811150956 0.6176663400149687
419 3.35357661217e-57 False 0.48300254811150956 0.6176663400149687
420 1.41137448442e-05 False 0.48300254811150956 0.6176663400149687
421 2.45924451552e-05 False 0.48300254811150956 0.6176663400149687
422 8.98943217912e-05 False 0.48300254811150956 0.6176663400149687
423 0.00171568049591 False 0.48300254811150956 0.6176663400149687
424 1.18137028719e-11 False 0.48300254811150956 0.6176663400149687
425 0.000419307375474 False 0.48300254811150956 0.6176663400149687
426 2.75925427693e-08 False 0.48300254811150956 0.6176663400149687
427 1.23169472645e-05 False 0.48300254811150956 0.6176663400149687
428 0.000215090327514 False 0.48300254811150956 0.6176663400149687
429 4.61483443646e-05 False 0.48300254811150956 0.6176663400149687
430 3.32387767232e-09 False 0.48300254811150956 0.6176663400149687
