j ratio accept a b
0 1.19540432938e-30 False 0.3 0.2
1 2.2094823903 True 0.2993008039933732 0.20202441108228544
2 1.89735841663e-15 False 0.2993008039933732 0.20202441108228544
3 1.5414075698e-10 False 0.2993008039933732 0.20202441108228544
4 3.16350377938e-08 False 0.2993008039933732 0.20202441108228544
5 1.25840639005e-25 False 0.2993008039933732 0.20202441108228544
6 8.31754772718e-06 False 0.2993008039933732 0.20202441108228544
7 1.02001242693e+19 True 0.3025587149265831 0.24227323784786325
8 4.32705707166e-08 False 0.3025587149265831 0.24227323784786325
9 1.78336222524e-11 False 0.3025587149265831 0.24227323784786325
10 6.60035841775e+30 True 0.33874304637871666 0.25890707365813237
11 376.0677677 True 0.34025384764791083 0.2634342495577687
12 0.00556170398858 False 0.34025384764791083 0.2634342495577687
13 8.60536749581e-10 False 0.34025384764791083 0.2634342495577687
14 1.23401627278e-07 False 0.34025384764791083 0.2634342495577687
15 7.53972079278e+12 True 0.34017860156881613 0.300969911484944
16 746762376143.0 True 0.33522729069212975 0.3500678724374877
17 23314078089.0 True 0.34305995460270194 0.37151192876530975
18 0.000747061962458 False 0.34305995460270194 0.37151192876530975
19 0.000171751413612 False 0.34305995460270194 0.37151192876530975
20 9.67072677224e-10 False 0.34305995460270194 0.37151192876530975
21 2.98242244557e-12 False 0.34305995460270194 0.37151192876530975
22 0.00114503168084 False 0.34305995460270194 0.37151192876530975
23 1084513.38143 True 0.36329411194275013 0.35277904460534504
24 0.361858339241 False 0.36329411194275013 0.35277904460534504
25 8.35394767346e+13 True 0.3857018331811782 0.36569497578235466
26 1.78750904655 True 0.3799220133453961 0.3769593667536798
27 2.66091353011e+15 True 0.39954443855513033 0.4096463876384848
28 1036825.73778 True 0.4150287047583041 0.4127454752560877
29 1.92214335571e-06 False 0.4150287047583041 0.4127454752560877
30 0.0341896211643 False 0.4150287047583041 0.4127454752560877
31 0.000207811164528 False 0.4150287047583041 0.4127454752560877
32 1.55832262996 True 0.4259300597782227 0.39762185035735514
33 62726.963476 True 0.43614166122197173 0.407533324360816
34 94.9531414534 True 0.43159255853172696 0.4237904987686357
35 1.40611852889 True 0.4274156881281022 0.4307308386682247
36 0.0444945387136 False 0.4274156881281022 0.4307308386682247
37 0.0333570828796 False 0.4274156881281022 0.4307308386682247
38 4.25005058106 True 0.4376547803147943 0.4197588905165918
39 371017.43373 True 0.45487919565902596 0.43028263129283045
40 17.949465064 True 0.4509801068722288 0.44200878917692327
41 0.0395763963028 False 0.4509801068722288 0.44200878917692327
42 0.00061092335658 False 0.4509801068722288 0.44200878917692327
43 614434.218742 True 0.4619590426008541 0.4680654205873065
44 0.0392960570902 False 0.4619590426008541 0.4680654205873065
45 0.00304755035227 False 0.4619590426008541 0.4680654205873065
46 22076.7416842 True 0.4572652518632427 0.5119781151636184
47 9.35215461531e-05 False 0.4572652518632427 0.5119781151636184
48 0.776389452878 True 0.45964385548003955 0.507084034116581
49 0.102762416157 False 0.45964385548003955 0.507084034116581
50 3.95749579184 True 0.4547236410240274 0.5219064031871253
51 0.681550743687 True 0.4516269389725311 0.5261038038935083
52 2.53159543579 True 0.45131052461816573 0.5318930675031329
53 0.0762195799745 False 0.45131052461816573 0.5318930675031329
54 61.7613250899 True 0.45863495431070855 0.5407791271170752
55 243.274020548 True 0.4652711267601412 0.5708656169467191
56 0.896478885323 True 0.46598616666919884 0.567349107781223
57 0.00699466509158 False 0.46598616666919884 0.567349107781223
58 36.6781957952 True 0.4797464154606079 0.5778380110406334
59 0.348902553151 True 0.477914492229161 0.5670550240318543
60 16.3225561655 True 0.49588228243367 0.586423575945338
61 0.902695583043 False 0.49588228243367 0.586423575945338
62 0.656593956981 False 0.49588228243367 0.586423575945338
63 0.502887718023 False 0.49588228243367 0.586423575945338
64 0.764062100783 True 0.502027552071428 0.5796069039317048
65 0.203913063447 False 0.502027552071428 0.5796069039317048
66 1.42273669462 True 0.49311692216589587 0.6080014385468822
67 0.0378955170701 False 0.49311692216589587 0.6080014385468822
68 0.768830998515 True 0.5053793720589501 0.6095807728545952
69 0.977239981877 True 0.4969729196472399 0.6190687140375529
70 0.423872613321 False 0.4969729196472399 0.6190687140375529
71 0.151757970939 False 0.4969729196472399 0.6190687140375529
72 0.660173780994 False 0.4969729196472399 0.6190687140375529
73 0.0573374606062 False 0.4969729196472399 0.6190687140375529
74 0.056858911034 False 0.4969729196472399 0.6190687140375529
75 0.442638366237 False 0.4969729196472399 0.6190687140375529
76 1.1120686214 True 0.4902247634904836 0.6112780006874556
77 0.202890749883 False 0.4902247634904836 0.6112780006874556
78 0.148236731645 True 0.49270275215585674 0.6443541163524982
79 6.93494228788 True 0.5010719476007316 0.6132989190340186
80 0.899327966171 True 0.5064707588012012 0.6059682732674889
81 0.100378943538 False 0.5064707588012012 0.6059682732674889
82 0.392894624591 True 0.5157655118262734 0.5898724695839378
83 0.0805979741705 False 0.5157655118262734 0.5898724695839378
